url_path,views_total,views_unique
/Significant-Gravitas/Auto-GPT,57165,29805
/Significant-Gravitas/Auto-GPT/blob/master/autogpts/autogpt/README.md,21037,5764
/Significant-Gravitas/Auto-GPT/tree/master/autogpts/autogpt,7960,2073
/Significant-Gravitas/Auto-GPT/tree/master/autogpts,6352,1781
/Significant-Gravitas/Auto-GPT/tree/master/frontend,6333,1887
/Significant-Gravitas/Auto-GPT/releases/tag/v0.4.7,3537,2334
/Significant-Gravitas/Auto-GPT/tree/master/autogpts/autogpt/autogpt,3507,779
/Significant-Gravitas/AutoGPT,3285,2129
/Significant-Gravitas/Auto-GPT/releases/tag/agbenchmark-v0.0.10,3124,1852
/Significant-Gravitas/Auto-GPT/tree/master/benchmark,2558,704
