url_path,views_total,views_unique
/Significant-Gravitas/AutoGPT,39530,22086
/Significant-Gravitas/Auto-GPT,15042,8354
/Significant-Gravitas/AutoGPT/blob/master/autogpts/autogpt/README.md,11665,3149
/Significant-Gravitas/AutoGPT/blob/master/autogpts/forge/tutorials/001_getting_started.md,9766,2722
/Significant-Gravitas/Auto-GPT/blob/master/autogpts/autogpt/README.md,6022,1697
/Significant-Gravitas/AutoGPT/tree/master/autogpts,5886,1610
/Significant-Gravitas/AutoGPT/tree/master/autogpts/autogpt,4986,1403
/Significant-Gravitas/AutoGPT/tree/master/frontend,4158,1370
/Significant-Gravitas/AutoGPT/releases/tag/agbenchmark-v0.0.10,3234,1998
/Significant-Gravitas/AutoGPT/tree/master/autogpts/forge/tutorials,2369,688
