url_path,views_total,views_unique
/Significant-Gravitas/AutoGPT,32723,18519
/Significant-Gravitas/Auto-GPT,25424,13784
/Significant-Gravitas/Auto-GPT/blob/master/autogpts/autogpt/README.md,10493,2908
/Significant-Gravitas/AutoGPT/blob/master/autogpts/autogpt/README.md,9928,2730
/Significant-Gravitas/AutoGPT/blob/master/autogpts/forge/tutorials/001_getting_started.md,7614,2158
/Significant-Gravitas/AutoGPT/tree/master/autogpts,4852,1356
/Significant-Gravitas/AutoGPT/tree/master/autogpts/autogpt,4100,1174
/Significant-Gravitas/Auto-GPT/tree/master/autogpts,3764,1094
/Significant-Gravitas/AutoGPT/tree/master/frontend,3474,1192
/Significant-Gravitas/Auto-GPT/tree/master/autogpts/autogpt,3047,913
