url_path,views_total,views_unique
/Significant-Gravitas/AutoGPT,47790,26350
/Significant-Gravitas/AutoGPT/blob/master/autogpts/autogpt/README.md,13479,3600
/Significant-Gravitas/AutoGPT/blob/master/autogpts/forge/tutorials/001_getting_started.md,12369,3455
/Significant-Gravitas/AutoGPT/tree/master/autogpts,7035,1914
/Significant-Gravitas/AutoGPT/tree/master/autogpts/autogpt,5928,1656
/Significant-Gravitas/Auto-GPT,5752,3309
/Significant-Gravitas/AutoGPT/tree/master/frontend,4908,1654
/Significant-Gravitas/AutoGPT/releases/tag/agbenchmark-v0.0.10,3837,2347
/Significant-Gravitas/AutoGPT/tree/master/autogpts/forge/tutorials,2933,865
/Significant-Gravitas/AutoGPT/blob/master/QUICKSTART.md,2647,744
